agentId,weighted_degree,betweenness,pagerank
6355,1101.0,6.165746840209436e-07,0.0007132124087543271
6349,1101.0,6.165746840209436e-07,0.0007132124087543271
6348,1101.0,6.165746840209436e-07,0.0007132124087543271
6322,1101.0,6.165746840209436e-07,0.0007132124087543271
6316,1101.0,6.165746840209436e-07,0.0007132124087543271
6295,1101.0,6.165746840209436e-07,0.0007132124087543271
6263,1101.0,6.165746840209436e-07,0.0007132124087543271
6261,1101.0,6.165746840209436e-07,0.0007132124087543271
6752,1101.0,6.165746840209436e-07,0.0007132124087543271
6761,1101.0,6.165746840209436e-07,0.0007132124087543271
6768,1101.0,6.165746840209436e-07,0.0007132124087543271
7044,1101.0,6.165746840209436e-07,0.0007132124087543271
7187,1101.0,6.165746840209436e-07,0.0007132124087543271
7186,1101.0,6.165746840209436e-07,0.0007132124087543271
7166,1101.0,6.165746840209436e-07,0.0007132124087543271
7165,1101.0,6.165746840209436e-07,0.0007132124087543271
7162,1101.0,6.165746840209436e-07,0.0007132124087543271
7156,1101.0,6.165746840209436e-07,0.0007132124087543271
7120,1101.0,6.165746840209436e-07,0.0007132124087543271
7104,1101.0,6.165746840209436e-07,0.0007132124087543271
6983,1101.0,6.165746840209436e-07,0.0007132124087543271
6771,1101.0,6.165746840209436e-07,0.0007132124087543271
6965,1101.0,6.165746840209436e-07,0.0007132124087543271
6922,1101.0,6.165746840209436e-07,0.0007132124087543271
6898,1101.0,6.165746840209436e-07,0.0007132124087543271
6892,1101.0,6.165746840209436e-07,0.0007132124087543271
6838,1101.0,6.165746840209436e-07,0.0007132124087543271
6781,1101.0,6.165746840209436e-07,0.0007132124087543271
6777,1101.0,6.165746840209436e-07,0.0007132124087543271
6774,1101.0,6.165746840209436e-07,0.0007132124087543271
14267,1101.0,6.165746840209436e-07,0.0007132124087543271
14548,1101.0,6.165746840209436e-07,0.0007132124087543271
14329,1101.0,6.165746840209436e-07,0.0007132124087543271
21649,1101.0,6.165746840209436e-07,0.0007132124087543271
21885,1101.0,6.165746840209436e-07,0.0007132124087543271
21811,1101.0,6.165746840209436e-07,0.0007132124087543271
21772,1101.0,6.165746840209436e-07,0.0007132124087543271
21760,1101.0,6.165746840209436e-07,0.0007132124087543271
21727,1101.0,6.165746840209436e-07,0.0007132124087543271
21722,1101.0,6.165746840209436e-07,0.0007132124087543271
21720,1101.0,6.165746840209436e-07,0.0007132124087543271
21716,1101.0,6.165746840209436e-07,0.0007132124087543271
21711,1101.0,6.165746840209436e-07,0.0007132124087543271
21703,1101.0,6.165746840209436e-07,0.0007132124087543271
21701,1101.0,6.165746840209436e-07,0.0007132124087543271
21700,1101.0,6.165746840209436e-07,0.0007132124087543271
21699,1101.0,6.165746840209436e-07,0.0007132124087543271
21694,1101.0,6.165746840209436e-07,0.0007132124087543271
21684,1101.0,6.165746840209436e-07,0.0007132124087543271
21681,1101.0,6.165746840209436e-07,0.0007132124087543271
